公司代號,年度,公司簡稱,產業類別,月營收月增率,月營收年增率,累計營收年增率,毛利率季增率,毛利率年增率,營業利益季增率,營業利益年增率,流動比率,負債比率,本益比,股價淨值比,現金股利殖利率,價值股分數
2851,2019,中再保,金融保險業,-4.575185412662876,11.462421016984193,9.718550836380016,,,0.5712758917619827,0.0,0.0,69.28,8.52,1.014526710402999,0.041570438799076216,62.5
2852,2019,第一保,金融保險業,-14.63471349977091,-0.0528378141278634,-3.2157160694221067,,,1.8091134144648557,0.0,0.0,57.05,11.81,0.5790190735694823,0.07529411764705882,35.0
2855,2019,統一證,金融保險業,-3.603748711613693,142.9318806216649,34.14642171248672,,,2.573074529460246,0.0,130.89,72.05,11.0,1.0309017223910844,0.04914004914004914,62.5
2867,2019,三商壽,金融保險業,2.467077143739658,-6.157860209111968,-12.399681341271862,,,-0.7823971521398573,0.0,0.0,96.81,8.43,0.5018610421836228,0.0,25.0
2880,2019,華南金,金融保險業,7.039721724246363,10.533376591820742,-14.421794876519083,,,1.438131103842748,0.0,0.0,93.09,28.36,1.202223766504517,0.03238728323699422,47.5
2881,2019,富邦金,金融保險業,32.099971320540945,7.903488966832,6.32304831298017,,,0.725606700690165,0.0,0.0,92.75,7.28,0.8060013956734124,0.04329004329004329,60.0
2882,2019,國泰金,金融保險業,27.324196858390625,-17.223604819102,13.30618230931089,,,0.8847610725306949,0.0,1814.92,92.23,7.86,0.7250045199783041,0.04987531172069825,60.0
2883,2019,開發金,金融保險業,0.9038073586183196,-3.426007991416075,-6.006852768206675,,,1.086361186750647,0.0,0.0,90.2,11.92,0.7044917257683215,0.06711409395973154,45.0
2884,2019,玉山金,金融保險業,-7.815696004258535,-1.5470577933602678,3.0768650546230685,,,0.43076176412193834,0.0,0.0,93.07,16.55,1.7057569296375266,0.03295833333333333,50.0
2885,2019,元大金,金融保險業,-3.587160262031292,7.236307449765789,7.2858885915138,,,0.752791435309861,0.0,178.1,89.64,10.8,0.9990157480314961,0.03201970443349754,60.0
2886,2019,兆豐金,金融保險業,-4.819139326701486,-0.420871851412094,-6.849995014488315,,,0.6640102141195516,0.0,0.0,91.2,15.43,1.213860544217687,0.0595446584938704,42.5
2887,2019,台新金,金融保險業,-1.8438114919910995,-2.654102367105374,0.678038529223691,,,0.6263272987211805,0.0,0.0,91.19,10.37,0.8108974358974359,0.04471334545454545,50.0
2888,2019,新光金,金融保險業,-32.85865908458991,-44.14165001257635,-3.497488121242534,,,1.8427115065936412,0.0,0.0,95.09,7.14,0.4421510048886475,0.04914004914004914,35.0
2889,2019,國票金,金融保險業,20.70145739230406,59.53514065497839,23.292310215983644,,,0.6720723947803968,0.0,0.0,86.1,12.28,0.9875097580015613,0.05138339920948617,57.5
2890,2019,永豐金,金融保險業,4.876971482969143,28.903933615897675,7.366995425149152,,,0.620359314538419,0.0,0.0,91.91,10.23,0.8258594917787743,0.06334841628959276,60.0
2891,2019,中信金,金融保險業,-38.481630012329965,-64.6206249059412,-26.574335088288134,,,0.7313411834978785,0.0,0.0,93.87,9.41,1.0311493018259934,0.052083333333333336,47.5
2892,2019,第一金,金融保險業,9.309786549134037,3.0629034487852973,-4.414279831947248,,,0.513619336573149,0.0,0.0,93.15,15.07,1.2077151335311573,0.051597051597051594,52.5
2897,2019,王道銀行,金融保險業,-9.268390425306828,-6.458094973939373,-3.1487786324104574,,,0.7556680955306392,0.0,103.91,90.94,18.94,0.5438884331419196,0.0603318250377074,35.0
2901,2019,欣欣,貿易百貨,3.2291558508981413,-46.7174017900209,-20.82107389083829,0.5181865041124134,0.0,0.5612648221343874,0.0,840.07,12.08,75.81,2.0051194539249146,0.017202497872340426,55.0
2903,2019,遠百,貿易百貨,-42.00555067532218,-3.759623872982582,-1.67504739674534,0.5415248636236474,0.0,0.6335457429383022,0.0,43.52,70.19,16.56,1.0107126222636236,0.03686635944700461,52.5
2904,2019,匯僑,其他,3.778819276602005,28.064214948908138,7.048740660101935,0.550456521201224,0.0,0.5570631777082347,0.0,94.48,29.58,11.48,1.7933655839668279,0.06358381502890173,80.0
2905,2019,三商,貿易百貨,24.89163737741984,-11.712085848609911,-8.2234095265028,,,-0.28079477466891745,0.0,1231.66,96.58,11.26,0.9408728296574379,0.04987531172069825,40.0
2906,2019,高林,貿易百貨,18.819359932777004,-9.481704877503663,-8.876771609032478,0.5384085156530838,0.0,0.9797415343507527,0.0,161.88,42.08,785.0,1.1603843311160384,0.01910828025477707,57.5
2908,2019,特力,貿易百貨,37.141649407423934,27.59937657537532,9.827798476086151,0.5091699360857209,0.0,0.6110267684147133,0.0,112.99,81.96,15.83,1.881188118811881,0.0,70.0
2910,2019,統領,貿易百貨,-9.835659964579644,45.94759806918066,-14.724759565472173,0.6153915160069134,0.0,0.638231872818922,0.0,91.78,62.29,71.93,3.1202435312024352,0.017073170731707315,32.5
2911,2019,麗嬰房,貿易百貨,-12.174183738221526,-14.717317199075474,-20.195995511323456,0.5600454581938776,0.0,0.10568208718000749,0.0,133.81,53.18,0.0,0.5660377358490566,0.0,35.0
2912,2019,統一超,貿易百貨,4.903677386854734,2.316582538970541,0.9993133694810452,0.5462947280440487,0.0,0.6068060490977316,0.0,95.97,76.82,27.41,8.201701093560146,0.03333333333333333,57.5
2913,2019,農林,貿易百貨,-8.729503785296545,2.8005657708628005,4.270262677342323,0.5266682291492282,0.0,0.5677771773263032,0.0,179.94,35.9,0.0,0.8425832492431886,0.0,55.0
2915,2019,潤泰全,貿易百貨,12.863696758504853,-3.9072972073048913,-21.50548923494935,0.25899819337293994,0.0,-0.42836372491441177,0.0,728.43,28.91,5.65,0.42628224958237954,0.07256894049346879,50.0
2923,2019,鼎固-KY,建材營造,46.949205631747766,35.283360466050034,133.90562054224188,1.6614145300932703,0.0,1.6272366746263005,0.0,393.5,55.64,0.0,0.9702501690331305,0.07770034843205575,70.0
2929,2019,淘帝-KY,貿易百貨,-13.3685992256231,-59.01172316384181,-61.366714905610486,1.4602925923508208,0.0,0.7993874696609224,0.0,366.47,29.82,0.0,0.3118689701593,0.01224653525179856,60.0
2936,2019,客思達-KY,貿易百貨,2.926105024740912,-16.63480378075429,-12.162779386171517,0.6291954333757186,0.0,1.6538662093419392,0.0,177.47,57.94,15.08,0.5838672102504368,0.0,35.0
2939,2019,凱羿-KY,貿易百貨,-17.67152057270044,-33.12286747452305,-18.25070325985807,0.8570493290649182,0.0,-0.6379010472560411,0.0,530.87,19.91,0.0,1.392757660167131,0.15,57.5
3002,2019,歐格,電腦及週邊設備業,-30.052362251576817,-20.389809158754453,19.65768120008886,0.7003562803894177,0.0,-0.620766168504862,0.0,844.09,26.7,16.64,0.9230132450331127,0.042152466367713,55.0
3003,2019,健和興,電子零組件業,15.865885763118271,12.83158055174516,-3.447230301388182,0.5366949822204663,0.0,0.5653847995403474,0.0,345.82,29.48,24.07,1.8465626037861176,0.008992805755395683,67.5
3004,2019,豐達科,鋼鐵工業,55.68783455699535,-30.13533202945539,-39.49161810815321,0.07376229750301055,0.0,-0.32281775450329664,0.0,127.71,61.56,17.58,1.467116357504216,0.05114942528735632,57.5
3005,2019,神基,電腦及週邊設備業,-0.7161625369381552,23.4497211421537,3.282884853620629,0.5003680276853351,0.0,0.46171139125238336,0.0,179.49,45.53,11.36,1.8742791234140714,0.05743589743589743,80.0
3006,2019,晶豪科,半導體業,-6.775460033398162,34.14425308143363,27.401558428900323,0.4466836202353457,0.0,0.3909379200736731,0.0,313.85,29.96,15.4,1.9979681679647816,0.01694915254237288,70.0
3008,2019,大立光,光電業,-6.34536435479254,-3.695882125231744,-7.902738279333175,0.5412295494032857,0.0,0.541807657463675,0.0,411.16,17.83,15.81,3.0339197239885265,0.026115702479338844,57.5
3010,2019,華立,電子通路業,-3.130306418717669,12.083734317962133,8.044886355209515,0.5850353337699399,0.0,0.6555843117538214,0.0,161.59,61.39,10.17,1.4657666345226614,0.043421052631578944,72.5
3011,2019,今皓,電子零組件業,5.088958776939319,8.722302105224347,-2.157788966313159,0.5247737657915956,0.0,1.3555575442992662,0.0,181.41,40.8,0.0,0.745977011494253,0.0,50.0
3013,2019,晟銘電,電腦及週邊設備業,-1.8531097859064047,-24.290954184080032,1.6519537255046506,0.7153599935469914,0.0,1.0370706186426548,0.0,163.96,49.21,12.88,0.8821593153390389,0.022388059701492536,67.5
3014,2019,聯陽,半導體業,5.252562351509865,54.31320548977902,31.45831684816271,0.7251691448919686,0.0,0.9211753775561475,0.0,321.06,24.67,13.87,2.6466221232368223,0.04207573632538569,80.0
3015,2019,全漢,電子零組件業,-11.61358608852926,-8.355078985333556,3.819778503698845,0.8341491950637223,0.0,2.499669121122677,0.0,163.02,42.28,13.76,0.7683300306251126,0.023446658851113716,62.5
3016,2019,嘉晶,半導體業,-6.610612011082408,5.957254007436803,4.785057522850504,0.15921036508683795,0.0,-0.9179455057939242,0.0,280.81,36.57,0.0,4.83983286908078,0.0035971223021582736,60.0
3017,2019,奇鋐,電腦及週邊設備業,0.9313847439584524,0.1481928212778704,8.57023830524865,0.7103781467813393,0.0,0.8006648526309439,0.0,125.85,73.75,13.83,2.386281588447653,0.019667170953101363,77.5
3018,2019,同開,其他電子業,-15.547149122807015,51.698261854350285,51.90688029341414,0.3255974264705883,0.0,1.759098248664762,0.0,117.55,60.6,0.0,2.0259740259740258,0.0,55.0
3019,2019,亞光,光電業,11.033448355583891,17.630257418994635,-13.00902782695481,0.8669446818466331,0.0,2.217923666046834,0.0,398.61,21.31,68.17,1.8715365239294708,0.023553162853297442,55.0
3021,2019,鴻名,電子零組件業,-6.764081925530753,5.547952462519204,8.058352244297248,0.7206557115188787,0.0,0.9858417885280693,0.0,1.67,50.0,13.2,1.1064954682779455,0.027303754266211604,60.0
3022,2019,威強電,電腦及週邊設備業,15.982902105480704,52.702042044300704,6.081895397755963,0.5912033709997633,0.0,0.7080430955042902,0.0,326.07,28.42,13.04,1.2536800785083415,0.019569471624266144,85.0
3023,2019,信邦,電子零組件業,-3.046317065517719,54.65633629947837,20.61779572118164,0.5992305753105287,0.0,0.6565367942826645,0.0,153.79,54.63,30.79,7.420189818809318,0.02054263565891473,55.0
3024,2019,憶聲,光電業,-25.50930713547053,-13.10480020105554,-3.8278862920718817,0.6797646564404287,0.0,2.5615851481613707,0.0,150.23,29.85,44.78,1.0887949260042282,0.021359223300970873,32.5
3025,2019,星通,通信網路業,23.75653842582562,-31.624128938480613,9.815243977401378,0.7432939613941099,0.0,1.9877624117003285,0.0,639.82,20.29,27.98,2.6270456503014645,0.019016393442622948,47.5
3026,2019,禾伸堂,電子零組件業,-11.39226788178832,23.93892394103209,1.5394099339512242,0.5424591294103178,0.0,0.5874670243971323,0.0,237.57,31.9,17.94,1.95264180950698,0.04524886877828054,75.0
3027,2019,盛達,通信網路業,-25.61035360476093,25.52427810937248,36.60180711178672,0.6515492470140212,0.0,0.820343875502008,0.0,319.31,32.09,38.8,1.2012113055181697,0.0,50.0
3028,2019,增你強,電子通路業,0.8657463801036953,36.79265540488141,27.5077037070098,0.6104457479062895,0.0,0.5670197469325153,0.0,139.77,69.03,13.4,1.005877034358047,0.0436314606741573,75.0
3029,2019,零壹,資訊服務業,10.355367782215788,-6.549797823329272,10.309932396129296,0.48303480711113433,0.0,0.43508625320838057,0.0,180.41,53.55,10.31,1.889822134387352,0.05228758169934641,75.0
3030,2019,德律,其他電子業,-7.774146836075372,-25.85940245205489,12.8542299008048,0.508478408011305,0.0,0.5118887952410618,0.0,450.36,18.06,11.47,2.3925074499787145,0.058718861209964404,75.0
3031,2019,佰鴻,光電業,2.189649204653193,-15.943751237868884,-22.21195106040142,0.7948023600832168,0.0,2.7868475375995283,0.0,362.96,19.43,19.09,1.065350578624915,0.05111821086261981,57.5
3032,2019,偉訓,電子零組件業,-13.79850219136955,25.78231612629994,19.331575291681503,0.7185249723121632,0.0,0.7731605577227607,0.0,138.14,56.35,10.01,1.935717738037699,0.04993757802746567,75.0
3033,2019,威健,電子通路業,-2.649295087100953,9.94363862843016,21.129101337452,0.5970181082383079,0.0,0.5720812225001977,0.0,131.89,75.77,12.01,1.1392009987515606,0.03165516164383562,70.0
3034,2019,聯詠,半導體業,-3.599530806337545,35.14366436240384,24.207948989741023,0.6402631491145936,0.0,0.7391594164899642,0.0,296.55,29.43,24.47,6.879396122834105,0.022443890274314215,65.0
3035,2019,智原,半導體業,-2.2300694896178586,1.2662397385386053,3.617250347743676,0.570425657039068,0.0,1.5444630188371522,0.0,241.58,31.67,45.25,2.367021276595745,0.02059925093632959,65.0
3036,2019,文曄,電子通路業,-9.656001414122851,30.97617535696906,5.359705450045727,0.5540597876327997,0.0,0.6013290243083358,0.0,127.06,76.84,10.25,0.8660096456280142,0.06721717699757869,65.0
3037,2019,欣興,電子零組件業,1.9676958187326063,2.325301621801217,6.490860974785012,0.5336052133429854,0.0,0.5235289274179935,0.0,137.99,56.12,28.79,2.812899106002554,0.012485811577752555,57.5
3038,2019,全台,光電業,2.404712882601543,6.929043141934289,-9.014112761374822,0.506617571903303,0.0,0.5451198978110665,0.0,193.07,46.32,11.22,1.4133858267716535,0.06685236768802229,72.5
3040,2019,遠見,其他,-5.49203373945642,-15.298465673647664,-23.13587674102312,0.6175223013445075,0.0,0.9032305868405452,0.0,1081.85,10.45,6.51,1.5689792663476876,0.03811944091486658,60.0
3041,2019,揚智,半導體業,2.788092142020143,2.874561442575575,2.987797754428876,0.4700209567528826,0.0,0.5483392198103099,0.0,382.15,16.36,0.0,1.604342581423402,0.0,65.0
3042,2019,晶技,電子零組件業,0.243840554023649,33.11457783657503,31.045324559333032,0.6890496075020276,0.0,0.7938484882011727,0.0,284.1,34.94,20.78,2.9411764705882355,0.029411764705882353,75.0
3043,2019,科風,其他電子業,12.98699818817872,-30.92575950733906,-14.144969950181103,0.647230109969539,0.0,-0.46751104252035547,0.0,76.79,91.17,0.0,5.88235294117647,0.0,30.0
3044,2019,健鼎,電子零組件業,6.791982977978083,18.811359998051365,2.014591335643327,0.8047868906645337,0.0,1.022359910706653,0.0,151.88,52.3,11.61,2.013782542113323,0.055133079847908745,80.0
3045,2019,台灣大,通信網路業,-16.689620809007934,14.764891650989409,6.783482612766232,0.46401108870221197,0.0,0.446071048281903,0.0,67.17,51.81,22.55,4.3180808529542425,0.04303497942386831,57.5
3046,2019,建碁,電腦及週邊設備業,-6.564145314145314,50.78344602966687,1.8109237461854544,0.4857649763977223,0.0,0.5483789896959035,0.0,139.83,57.99,0.0,2.1062992125984255,0.0,55.0
3047,2019,訊舟,通信網路業,7.658174631912948,-3.9693647957926776,15.205347154977597,0.6417858406847645,0.0,1.263976552286433,0.0,156.47,61.36,20.95,1.0384615384615385,0.0,50.0
3048,2019,益登,電子通路業,-10.419520428115671,34.12747613620745,12.021433978072592,0.6547239716325763,0.0,0.7256923237915847,0.0,121.91,81.85,9.56,1.4533417402269861,0.04338394793926247,72.5
3049,2019,和鑫,光電業,-10.877664669471988,-35.686125889060506,-29.891789054176787,0.4938678083481838,0.0,0.6810080443664939,0.0,95.26,43.43,21.42,0.8419213973799128,0.03630705394190871,32.5
3050,2019,鈺德,光電業,-7.801315407168705,-21.702313791904533,-5.461917548229864,0.6389987191624436,0.0,0.6788272644958682,0.0,184.05,52.38,27.87,1.0671688637790333,0.029411764705882353,52.5
3051,2019,力特,光電業,11.690057536161747,22.33947520835583,-4.387915782513823,0.6304243553624691,0.0,0.5845737483085249,0.0,111.4,86.23,0.0,1.6010781671159031,0.0,60.0
3052,2019,夆典,建材營造,33.07317357291329,-48.84960730072243,-7.22356215477276,0.7206336364642445,0.0,0.789626127353737,0.0,161.24,63.37,4.62,0.7946370176586005,0.0411522633744856,40.0
3054,2019,立萬利,半導體業,75.8903133903134,-9.417698303530493,113.34324747073916,1.631462099587694,0.0,-11.09865005192108,0.0,438.98,14.83,0.0,2.0052770448548816,0.0,55.0
3055,2019,蔚華科,電子通路業,37.94760415025545,14.377376388899687,33.858984026755486,0.6176354619374738,0.0,-0.7285339690107271,0.0,165.48,50.21,75.25,1.2599413980745082,0.013289036544850499,57.5
3056,2019,總太,建材營造,4.476428167801307,170.3560442927247,25.176737103208268,0.06321222889351796,0.0,-0.11033648109637606,0.0,147.77,66.17,30.98,1.8151500714626014,0.07874015748031496,57.5
3057,2019,喬鼎,電腦及週邊設備業,-17.366501345550788,-33.79808634606133,-22.65006844558275,0.45047631724059256,0.0,-1.433374414592063,0.0,169.09,54.57,0.0,1.0474716202270382,0.0,37.5
3058,2019,立德,電子零組件業,-3.991123104022444,4.2239400191799135,-7.940688240891167,0.6210922658561262,0.0,0.5406629079104732,0.0,126.93,57.85,0.0,1.1358024691358024,0.0,52.5
3059,2019,華晶科,光電業,17.05942505038947,61.9309046168961,-1.4004212395740296,0.535579444389378,0.0,0.9555162963466286,0.0,222.32,34.57,82.5,1.2167361333760822,0.013175230566534914,52.5
3060,2019,銘異,電腦及週邊設備業,-6.260399959151063,-28.94377949851668,-28.03446791197035,0.961287988422576,0.0,0.40181631382783256,0.0,174.77,40.48,0.0,0.6948424068767908,0.0,40.0
3062,2019,建漢,通信網路業,-4.441550387596899,5.622680826950847,-15.402401305596875,0.6674072128727278,0.0,0.2858525048376692,0.0,273.57,31.56,0.0,1.1172498465316145,0.008241758241758242,67.5
3090,2019,日電貿,電子零組件業,-17.8002095374872,14.852297772953058,4.778431000623694,0.5049439278585257,0.0,0.49537823815561133,0.0,216.09,39.49,15.57,2.221709006928407,0.07276507276507277,75.0
3094,2019,聯傑,半導體業,14.738086670436436,-15.73542736333434,-3.706330324783224,0.4912372850956981,0.0,0.48698120595144867,0.0,1681.2,10.48,50.2,1.9779353821907015,0.018326693227091632,55.0
3130,2019,一零四,資訊服務業,-0.397698868087837,1.7648448994838877,-0.1162319579218312,0.5643576222435283,0.0,0.7841937891423565,0.0,217.69,42.02,20.22,3.701499642942157,0.05543408360128617,60.0
3138,2019,耀登,通信網路業,8.30275969659476,20.10881886193607,23.754400403331232,0.6708230119226761,0.0,1.0915427328854892,0.0,195.96,46.89,144.6,17.620137299771166,0.003246753246753247,60.0
3149,2019,正達,光電業,-13.500996976908729,-30.658711305084434,-14.568290979228031,-1.1348744732625082,0.0,-0.04865662781089297,0.0,99.65,60.94,0.0,4.701130856219709,0.0,20.0
3164,2019,景岳,生技醫療業,7.947587558168013,-15.033414728184038,-6.080122919452523,0.5524534441184161,0.0,0.6360456603671267,0.0,774.3,7.83,35.79,1.3465346534653464,0.03920422303921569,40.0
3167,2019,大量,電機機械,15.597547240645726,36.39312864386902,24.96102060387308,0.7611074943514724,0.0,1.0268025052738303,0.0,246.05,55.06,20.09,2.020109689213894,0.04524886877828054,67.5
3189,2019,景碩,半導體業,-1.5749484530049411,15.508299040157356,21.368640608113527,0.5588858418903642,0.0,0.5520495036518926,0.0,178.4,30.85,97.14,1.443736730360934,0.012254901960784315,57.5
3209,2019,全科,電子通路業,-16.084662709425686,5.976184710737787,6.032719846736339,0.614667341423234,0.0,0.6447247237989542,0.0,151.62,73.2,9.59,1.3509411050394657,0.057469942471910104,72.5
3229,2019,晟鈦,電子零組件業,3.329415018669617,-65.85825584317668,-30.743211517165005,0.37497262973505574,0.0,0.4688737806680461,0.0,223.6,34.16,0.0,1.0720338983050848,0.0,52.5
3231,2019,緯創,電腦及週邊設備業,-15.307847336038076,-14.636253559477376,-3.785258517483155,0.5504087737193168,0.0,0.5538431367513843,0.0,116.67,75.62,9.91,1.2940245350217652,0.062454184709480116,57.5
3257,2019,虹冠電,半導體業,-12.404724547416713,44.98404914445411,55.81712919537021,0.820416970912301,0.0,1.2743150638274683,0.0,1116.88,7.88,28.6,3.715551181102362,0.013245033112582781,67.5
3266,2019,昇陽,建材營造,-78.85244073506712,-30.2760755982713,63.338582821123154,1.8189140362322478,0.0,4.940594962890863,0.0,193.76,48.95,33.84,0.9938524590163934,0.034364261168384876,37.5
3296,2019,勝德,電子零組件業,27.30219264460132,30.267057201929703,-10.696588061039474,0.8442002145703484,0.0,-11.742209631728045,0.0,283.9,31.99,354.17,1.432906271072151,0.0,37.5
3305,2019,昇貿,其他電子業,15.760131299570968,25.54311080389256,1.2360608157717663,0.773798383666525,0.0,1.3159169877325265,0.0,208.25,43.98,28.91,0.9736578859619873,0.03424657534246575,65.0
3308,2019,聯德,電子零組件業,-7.921422038414125,-30.272825825102384,-45.40815650087173,0.28797136332777873,0.0,1.0655568460446507,0.0,136.01,53.48,0.0,0.8930987821380243,0.0,35.0
3311,2019,閎暉,通信網路業,-4.968889212327877,-2.3976423983898263,-24.469830218479693,-7.296645785425422,0.0,-0.05493606138107421,0.0,372.9,24.64,0.0,0.9394812680115273,0.0,30.0
3312,2019,弘憶股,電子通路業,0.4401205260306848,3.96703576060059,7.665714948234273,0.6304673256273357,0.0,1.1089477772073244,0.0,140.71,70.35,12.54,1.2796833773087073,0.041237113402061855,60.0
3321,2019,同泰,電子零組件業,-13.84881183317168,-20.86080545284448,-18.46658791047061,-1.4162215801301696,0.0,0.05395892498821264,0.0,73.6,68.65,0.0,2.3449612403100772,0.0,30.0
3338,2019,泰碩,電子零組件業,10.839784322327734,-3.804047442610736,12.58609571704259,0.4284240479376511,0.0,0.3720763102527127,0.0,156.81,62.94,19.17,3.1467391304347827,0.036269430051813475,67.5
3346,2019,麗清,汽車工業,6.827760842702404,19.94601037392292,5.613765481581261,1.1502888333678132,0.0,-0.39553883965144854,0.0,136.35,70.02,0.0,2.4598930481283423,0.0,65.0
3356,2019,奇偶,光電業,-10.06004655856288,-9.631176340675006,-16.22481849044858,0.5336345929100117,0.0,-0.22113983976693374,0.0,216.35,42.96,60.44,1.4623655913978493,0.0,27.5
3376,2019,新日興,電子零組件業,3.8698578612678594,9.923157059017626,28.888109515416787,0.9062497405971661,0.0,1.051880767470612,0.0,236.16,31.14,15.66,1.6246177370030581,0.01568627450980392,80.0
3380,2019,明泰,通信網路業,1.9895470383275264,104.93488796221352,103.27963033546216,0.6906133003701256,0.0,2.2911201082898818,0.0,199.78,43.81,50.0,2.0785219399538106,0.012222222222222223,55.0
3383,2019,新世紀,光電業,-2.766231606949871,-28.533239643162656,-25.920219646486288,0.5257323492390433,0.0,0.39334636714457316,0.0,176.6,85.4,0.0,1.1129032258064517,0.0,42.5
3406,2019,玉晶光,光電業,-19.034393166403216,29.675304651113333,32.00571448455902,0.8774869076449117,0.0,0.9943384312074615,0.0,197.12,35.44,17.77,3.7203972498090145,0.018480492813141684,57.5
3413,2019,京鼎,半導體業,5.5116824617807865,7.1770638341981545,36.08396040146048,0.541710737697203,0.0,0.5478196330840601,0.0,207.58,47.93,14.93,3.7173476222371065,0.018018018018018018,80.0
3416,2019,融程電,電腦及週邊設備業,0.0144442037077159,23.01432202694946,10.818321224615955,0.6524542712415724,0.0,0.7522147128072225,0.0,462.22,13.12,21.69,2.4439918533604885,0.027777777777777776,77.5
3419,2019,譁裕,通信網路業,-8.039837273050193,30.90529208048313,13.77244506385995,0.9637045915689362,0.0,-1.0296571489226196,0.0,196.77,36.59,85.23,1.4940239043824701,0.0,42.5
3432,2019,台端,電子零組件業,-9.730283373164903,-13.594771241830063,-40.78754647538213,0.6746643187321153,0.0,0.07295824918987459,0.0,569.18,24.3,35.29,0.5481580115401686,0.0,27.5
3437,2019,榮創,光電業,4.591650456999173,22.20735963288601,35.430278274441626,0.8615515068535777,0.0,-0.42163336389762396,0.0,176.73,39.39,0.0,1.7065701559020043,0.0,60.0
3450,2019,聯鈞,其他電子業,1.0347848170217775,16.473223851276384,7.960401962165198,0.531712778604984,0.0,0.577439251622027,0.0,257.37,28.13,37.62,2.363984674329502,0.01620745542949757,72.5
3454,2019,晶睿,光電業,23.710229399497354,7.190827987703313,-15.656281769990557,0.48997247628987806,0.0,0.8141208350889368,0.0,237.66,37.04,35.5,2.6157125456760046,0.02910360884749709,60.0
3481,2019,群創,光電業,3.5031396773573946,22.397615772440087,7.1197983575972765,7.2004951498811,0.0,-0.17331529514940536,0.0,120.12,37.23,0.0,0.555797733217088,0.0,60.0
3494,2019,誠研,電腦及週邊設備業,33.82924721892213,-36.192535949226944,-50.42140160161013,0.4757260353737536,0.0,0.21874866672804405,0.0,113.66,48.17,0.0,0.78348623853211,0.0,45.0
3501,2019,維熹,電子零組件業,0.7041633239936869,38.69277702917581,-4.132830429597659,0.8279722018580682,0.0,1.1575006982961575,0.0,332.68,24.56,13.22,1.0445937690897984,0.058479532163742694,75.0
3504,2019,揚明光,光電業,12.218055124746606,-9.819418776217262,-18.96966348478941,0.6276373864680069,0.0,0.33333590662055346,0.0,140.36,44.81,0.0,1.8900709219858156,0.0,50.0
3515,2019,華擎,電腦及週邊設備業,-13.833263048626204,25.698323493614435,33.52172068916422,0.7340162592305071,0.0,0.9472724918721409,0.0,259.03,37.13,14.67,2.657928272346623,0.0273972602739726,70.0
3518,2019,柏騰,其他電子業,10.679176545423005,60.77406077406077,25.1671188994288,0.9349541271592352,0.0,-0.35931764197797456,0.0,187.83,32.6,0.0,1.7552570093457944,0.0,60.0
3528,2019,安馳,電子通路業,-19.819206889169067,-10.878428759538654,20.752178987656063,0.5391265917189183,0.0,0.48549827282799973,0.0,177.75,55.14,12.36,1.861148801447309,0.06075334143377886,62.5
3530,2019,晶相光,半導體業,-13.6907943619487,49.0510462430624,45.09744519661219,0.9241742093095089,0.0,1.8347878637066528,0.0,487.19,14.63,42.32,4.202305689847527,0.017699115044247787,40.0
3532,2019,台勝科,半導體業,-0.3179321262309804,2.3334857666681668,2.566654978841599,0.47243511218172696,0.0,0.4586621380974576,0.0,601.43,10.61,43.3,2.564350687052448,0.026415094339622643,62.5
3533,2019,嘉澤,電子零組件業,8.973614421124518,25.19115913871674,14.476598838769153,0.5878223396121498,0.0,0.614788871378706,0.0,314.0,22.94,20.6,4.3478260869565215,0.019626168224299065,72.5
3535,2019,晶彩科,光電業,-59.84788806362068,-1.1885529656127394,-35.35696002392041,0.04159020970033622,0.0,-0.6281207239304986,0.0,208.28,53.67,0.0,1.4432565789473684,0.02849002849002849,37.5
3536,2019,誠創,半導體業,23.556437297692387,21.2844901808044,-52.647805859871255,0.8073258772708445,0.0,0.4894647534636991,0.0,117.92,75.47,0.0,2.6969696969696972,0.0,47.5
3543,2019,州巧,光電業,-0.9248418453450052,20.07469871133124,5.151542824331096,0.984478606431952,0.0,-0.3750875350140056,0.0,203.42,43.33,69.32,0.9775641025641025,0.02622950819672131,55.0
3545,2019,敦泰,半導體業,0.876847885434586,77.87744683439612,50.65452829346238,0.6502456881862968,0.0,1.3416777988572197,0.0,250.01,33.39,36.53,2.546816479400749,0.0,50.0
3550,2019,聯穎,電子零組件業,7.488563960137233,23.453460144715084,1.940411130275316,0.6155140569114685,0.0,1.1632786885245903,0.0,208.42,52.94,18.49,0.6639886578449906,0.03558718861209964,65.0
3557,2019,嘉威,其他,27.999430334018783,0.5223962027388291,166.75035206898505,0.4362088353077893,0.0,0.37800450341572644,0.0,73.67,77.34,9.01,4.1508538899430745,0.0,50.0
3563,2019,牧德,光電業,-1.2245050669175184,30.74931195743688,-5.640565921905547,0.31580360818850384,0.0,0.22733979894601664,0.0,263.06,32.89,19.43,4.951146185644495,0.03983892375711575,60.0
3576,2019,聯合再生,光電業,36.3595313504813,-35.94977976665334,-30.072084013815008,-0.5598969260238986,0.0,-0.11646697996757271,0.0,139.82,54.51,0.0,1.7064606741573034,0.0,35.0
3583,2019,辛耘,半導體業,95.11638832207882,75.24527329532644,-9.352118867125256,0.7103215325527057,0.0,0.9550242956803427,0.0,243.12,27.81,21.41,1.9220308250226652,0.031446540880503145,67.5
3588,2019,通嘉,半導體業,3.036793720844984,47.70942812982999,37.9829071242572,0.6557192065565982,0.0,1.281403857446136,0.0,525.69,14.82,62.6,2.1704586493318887,0.0074875207986688855,65.0
